"permit_number","streetname","Cross Street 1","Cross Street 2","Permit Type","Agent","AgentPhone","Permit Purpose","Approved Date","Status","cnn","permit_zipcode","permit_start_date","permit_end_date","permit_address","24/7 Contact","Inspector","CurbRampWork","X","Y","Latitude","Longitude","bpa","Location","the_geom","analysis_neighborhood","supervisor_district","data_as_of","data_loaded_at"
"18WR-0388","HAYES ST","FRANKLIN ST","GOUGH ST","Wireless","ExteNet Systems (California) LLC","415-377-7826",,"06/28/2019","APPROVED","6815000","94102","06/28/2019","03/31/2030","327 HAYES ST","Joseph Camicia, 415-722-1183",,,"6006284.24803","2111085.01404","37.77699231653","-122.42178265385",,"POINT (-122.42178265385445 37.77699231652846)","POINT (-122.421782654 37.776992317)","Hayes Valley","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"18WR-0328","FELTON ST","PRINCETON ST","AMHERST ST","Wireless","GTE Mobilnet of California, Limited Partnership","415-989-1102",,"05/14/2019","APPROVED","5473000","94134","05/14/2019","02/28/2030","1121 FELTON ST","Refer to Agent",,,"6007615.68204","2092837.36221","37.72696339766","-122.41588432748",,"POINT (-122.41588432748057 37.72696339766034)","POINT (-122.415884327 37.726963398)","Portola","9","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01752","BANNOCK ST","GENEVA AVE",,"Excavation","Esquivel Grading & Paving, Inc.","415 725 1878","Various Locations Pavement Renovation No.74 and Sewer Replacement","06/13/2025","APPROVED","22084000","0","06/16/2025","01/01/2027",,"415-468-5700","David Chin","true","5999742.33886","2089839.74201","37.7182868378","-122.44288707269",,"POINT (-122.44288707268771 37.71828683779789)","POINT (-122.442887073 37.718286838)","Outer Mission","11","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00671","CALIFORNIA ST","PRESIDIO AVE","WALNUT ST","Excavation","Bay Area Lightworks","415-822-2336","PW CONTRACT NO. 36 TRAFFIC SIGNAL MODIFICATIONS, SOURCING EVENT ID NO. 0000007829","03/04/2024","APPROVED","3566000","94118","04/08/2024","04/07/2026",,"415-822-2336","Eduard Rizal Salvador",,"5998892.45113","2114939.31376","37.78715560746","-122.44763057901",,"POINT (-122.44763057900973 37.787155607463305)","POINT (-122.447630579 37.787155607)","Presidio Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-01752","GENEVA AVE","GLORIA CT","MISSION ST","Excavation","Esquivel Grading & Paving, Inc.","415 725 1878","Various Locations Pavement Renovation No.74 and Sewer Replacement","06/13/2025","APPROVED","6137201","94112","06/16/2025","01/01/2027",,"415-468-5700","David Chin",,"6000177.257","2089303.712","37.71683982069","-122.44134530918",,"POINT (-122.44134530917579 37.7168398206897)","POINT (-122.441345309 37.716839821)","Outer Mission","11","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"99MSE-538","19TH ST","SANCHEZ ST","NOE ST","MinorEnc",,,"Document existing 18inx3' and 3'x9' planters per Board of Supervisors Amended Motion #M99-146/FILE#992039 (12/13/99).","02/07/2000","ACTIVE","982000","94114",,,"3975 19TH ST",,"Cheryl Duperrault",,"6003199.73189","2104709.86472","37.75931328512","-122.43199759559",,"POINT (-122.43199759559347 37.759313285119006)","POINT (-122.431997596 37.759313285)","Castro/Upper Market","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24MFF-00037","10TH ST","SHERIDAN ST","HARRISON ST","FoodFac","Brazuca Grill","650-278-0401",,"11/05/2024","APPROVED","489000","94103","11/05/2024","11/15/2025",,"Ana Goulart: 650-278-0401",,,"6009191.7234","2109143.77673","37.77182566498","-122.41158757131",,"POINT (-122.41158757130968 37.77182566498061)","POINT (-122.411587571 37.771825665)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"14SW-0057","CLARENDON AVE","BIGLER AVE \ TWIN PEAKS BLVD","STANYAN ST","SpecSide","Quick Connect Electric Co","415 699 7297","Non-Standard cross slope of driveway ramp only","06/12/2014","ACTIVE","4067000","94114",,,"63 CLARENDON AVE","Refer to Agent","O'Brian Buchanan",,"5997966.52254","2104601.70614","37.75871823641","-122.45008869594",,"POINT (-122.45008869593913 37.7587182364108)","POINT (-122.450088696 37.758718236)","Twin Peaks","7","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15MSE-0194","BRODERICK ST","WASHINGTON ST","JACKSON ST","MinorEnc","Sutro Architects","415-766-4083","Existing driveway ramp and replace existing planter diverter with.....","05/03/2018","ACTIVE","3209000","94115",,,"2208 BRODERICK ST","Refer to Agent","George Shami",,"6000381.13122","2116298.6191","37.79097287254","-122.44257771884",,"POINT (-122.44257771883638 37.790972872541694)","POINT (-122.442577719 37.790972873)","Pacific Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"19WR-00049","POTRERO AVE","15TH ST","16TH ST","Wireless","Mobilitie, LLC","562-631-7008",,"07/01/2019","APPROVED","10660000","94103","07/01/2019","04/30/2030","2300 16TH ST","Refer to Agent",,,"6009893.00098","2106942.0361","37.76581950441","-122.40900641604",,"POINT (-122.40900641603572 37.76581950441065)","POINT (-122.409006416 37.765819504)","Mission","9","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"18WR-0229","SCOTT ST","CHESTNUT ST","ALHAMBRA ST \ FRANCISCO ST","Wireless","Verizon Wireless","415-989-1102",,"12/20/2018","APPROVED","11716000","94123","12/20/2018","09/30/2029","2201 FRANCISCO ST","Refer to Agent",,,"6000733.59377","2119929.40383","37.80096213642","-122.44161888529",,"POINT (-122.441618885289 37.80096213642369)","POINT (-122.441618885 37.800962136)","Marina","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00238","FOLSOM ST","MOSS ST","07TH ST","Excavation","Mitchell Engineering. Inc.","415-227-1040","(2955J) PW Folsom Streetscape Project, 0000004297","03/22/2024","APPROVED","5672000","94103","04/01/2024","11/06/2026",,"SFPUC PW Inspector Daniel Brugmann (415) 919-8065. Mitchell Engineering PM, Diana Orozco (415)-535-9674. Mitchell Engineering 24/7 (415) 523 - 7320","Brandon Chan",,"6010391.43495","2110990.18268","37.77696269004","-122.40756787083",,"POINT (-122.40756787082978 37.77696269004156)","POINT (-122.407567871 37.77696269)","South of Market","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-03385","BUSH ST","PIERCE ST","SCOTT ST","Excavation","Precision Engineering, Inc.","415-802-6641","Hayes Valley Sewer Improvement","04/18/2025","APPROVED","3455000","94115","10/21/2024","12/01/2025",,"Juan Perez (415) 760-8744","Daniel Brugmann",,"6001794.03885","2114638.972","37.7864963465","-122.43757021927",,"POINT (-122.43757021926764 37.78649634650212)","POINT (-122.437570219 37.786496347)","Pacific Heights","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24SW-00018","46TH AVE","KIRKHAM ST","LAWTON ST","SpecSide","SFPUC","415-554-1814","Aqualine 4.5in X 9in Pavers. The proposed work in the Right-Of-Way (ROW) is 82.5 Square feet.  This project is being funded by the SFPUC Residential Green Infrastructure Grant Program and the ROW pavers are portion of the overall Green Infrastructure Grant Program.","10/16/2024","ACTIVE","2023000","94122",,,"1574 46TH AVE","Refer to Agent","George Shami",,"5981927.68093","2104385.13702","37.75719275533","-122.5055413546",,"POINT (-122.50554135460473 37.757192755325576)","POINT (-122.505541355 37.757192755)","Sunset/Parkside","4","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"06IE-0680","NORTH POINT ST","LARKIN ST","POLK ST","StrtImprov","Tsang Architecture","(415) 931-1239","Break (E) curb towards property.  Reconstruct sidewalk and curb.  Install driveway with pavement conforms. As directed by City Inspector.  Install new tree (permit from BUF).","12/29/2006","ACTIVE","9696000","94109",,,"963 NORTH POINT ST",,"Steven Noya",,"6006148.14069","2121377.7697","37.80524597991","-122.42298522389",,"POINT (-122.42298522388542 37.80524597991213)","POINT (-122.422985224 37.80524598)","Russian Hill","2","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-01436","WEBSTER ST","WEBSTER ST","HERMANN ST","Excavation","Esquivel Grading & Paving, Inc.","4154685700","Various Locations Pavement Renovation and Sewer Replacement No. 66","05/31/2024","APPROVED","13519000","94117","06/03/2024","01/31/2026",,"415-468-5700","Cyrus Sotoudeh Zanjani",,"6004334.56896","2108606.37084","37.77007642753","-122.42835049397",,"POINT (-122.4283504939731 37.77007642752821)","POINT (-122.428350494 37.770076428)","Hayes Valley","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00647","ULLOA ST","45TH AVE","46TH AVE","Excavation","Precision Engineering, Inc.","415-802-6641","PW Various Locations Pavement Renovation No.60 & sewer Replacement (Rebid)","10/24/2024","APPROVED","12823000","94116","05/14/2024","06/07/2026",,"415-760-8744 Juan Perez Superintendent","Daniel Brugmann",,"5982251.83985","2098091.13646","37.7399302578","-122.50395414036",,"POINT (-122.50395414036315 37.739930257803714)","POINT (-122.50395414 37.739930258)","Sunset/Parkside","4","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"13MSE-0175","HAIGHT ST","WEBSTER ST","FILLMORE ST","MinorEnc","Santos & Urrutia","(415) 642-7722 x118","(New) level landings along Fillmore Street frontage to encroach into the Public right of way, subsidewalk basement on Fillmore Street and Haight Street frontage","06/28/2013","ACTIVE","6607000","94117",,,"491 HAIGHT ST","Refer to Agent","George Shami",,"6003829.05346","2109323.95818","37.77201812956","-122.43015026501",,"POINT (-122.43015026500521 37.7720181295628)","POINT (-122.430150265 37.77201813)","Hayes Valley","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","16TH AVE","17TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6073201","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5990752.062","2112713.993","37.78057691745","-122.47563170701",,"POINT (-122.47563170701 37.78057691745152)","POINT (-122.475631707 37.780576917)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04102","GEARY BLVD","05TH AVE","06TH AVE","Excavation","Cratus, Inc.","415 425 1204","Geary Boulevard Sewer and Water Improvements Phase 2, WW-743","12/23/2024","ACTIVE","6061101","94118","01/02/2025","06/29/2027",,"800-850-1874","Gabriel Howell",,"5994191.826","2112785.615","37.78097238166","-122.46373721807",,"POINT (-122.463737218072 37.780972381662714)","POINT (-122.463737218 37.780972382)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-02994","SUTTER ST","LAGUNA ST","BUCHANAN ST","Excavation","Bay Area Lightworks","415-822-2336","Western Addition Area Traffic Signal Upgrades: Phase 1, Sourcing Event ID No. 0000004296","06/16/2025","APPROVED","12335000","94115","06/18/2025","06/17/2026",,"415-822-2336","Eduard Rizal Salvador",,"6004225.50483","2114629.48739","37.78660824645","-122.42915727462",,"POINT (-122.42915727461545 37.78660824644821)","POINT (-122.429157275 37.786608246)","Japantown","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0348","14TH ST","HARRISON ST",,"Wireless","Verizon Wireless","4082195442",,"02/25/2016","APPROVED","33033000","94103","02/25/2016","11/30/2026","1717 HARRISON ST","Refer to Agent Kevin Bowyer",,,"6008684.79178","2108141.69808","37.76904574256","-122.41327021356",,"POINT (-122.4132702135573 37.76904574255981)","POINT (-122.413270214 37.769045743)","Mission","6","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"10IE-0047","38TH AVE","JUDAH ST","KIRKHAM ST","StrtImprov","E.F. Gomez Cement Contractor","(415) 822-4130","Repair curb, curb cut and sidewalk per City Standards. Provide 2-foot pavement conform. All work is directed by the BSM inspector.","02/09/2010","ACTIVE","1853000","94122",,,"1458 38TH AVE","Refer to Agent","Sonny Villanueva",,"5984382.06545","2105249.07788","37.75970903078","-122.49711704196",,"POINT (-122.49711704196035 37.75970903078047)","POINT (-122.497117042 37.759709031)","Sunset/Parkside","4","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"06IE-0133","CABRILLO ST","11TH AVE","12TH AVE","StrtImprov","BOBBIE SUE HOOD","(415) 777-5775","Reconstruct concrete curb and sidewalk with min 2' saw-cut/ AC paving conform per City Standards as directed by DPW inspector fronting the subject property.","05/11/2006","ACTIVE","3477000","94118",,,"1024 CABRILLO ST",,,,"5992418.23081","2110730.24441","37.77522651931","-122.46972322472",,"POINT (-122.46972322471689 37.77522651931274)","POINT (-122.469723225 37.775226519)","Inner Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-04484","DIVISADERO ST","TURK ST","EDDY ST","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","Various Locations Pavement Renovation No.67b, Sewer Replacement, and Overhead Contact System Local Isolation","03/04/2025","APPROVED","4808101","94115","02/10/2025","04/15/2026",,"415-799-7043","David Barajas",,"6001365.452","2112324.464","37.78011693609","-122.43888709568",,"POINT (-122.43888709567594 37.7801169360933)","POINT (-122.438887096 37.780116936)","Western Addition","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24MFF-00048","PINE ST","BATTERY ST","SANSOME ST","FoodFac","Philz Coffee Truck","(415) 244-1134",,"11/19/2024","APPROVED","10455000","94104","11/19/2024","11/15/2025",,"(415) 244-1134",,,"6012590.11329","2116488.69917","37.79218316329","-122.40034821764",,"POINT (-122.40034821763726 37.79218316329466)","POINT (-122.400348218 37.792183163)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-00647","FILLMORE ST","TURK ST","EDDY ST","Excavation","Precision Engineering, Inc.","415-802-6641","PW Various Locations Pavement Renovation No.60 & sewer Replacement (Rebid)","10/24/2024","APPROVED","5543000","94115","05/14/2024","06/07/2026",,"415-760-8744 Juan Perez Superintendent","Daniel Brugmann",,"6003293.95258","2112592.45942","37.78096230212","-122.43223468501",,"POINT (-122.43223468500508 37.78096230211768)","POINT (-122.432234685 37.780962302)","Western Addition","5","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00254","POST ST","JONES ST","LEAVENWORTH ST","Excavation","R & S Construction Management Inc","(415) 746-9564","0000005629 Various Locations Pavement Renovation No.62 and Sewer Replacement","02/24/2025","APPROVED","10635000","94109","03/03/2025","12/31/2026",,"415-746-9564",,,"6008561.2802","2114886.6024","37.78755871055","-122.41417469465",,"POINT (-122.41417469464696 37.78755871054902)","POINT (-122.414174695 37.787558711)","Tenderloin","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-02284","35TH AVE","ANZA ST","BALBOA ST","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","WW-726 Various Locations Sewer Replacement No. 15","05/15/2025","APPROVED","1766000","94121","11/30/2024","02/15/2026",,"415-799-7043","Abdul Ahmadi",,"5985056.03627","2111439.26006","37.77674499503","-122.49524264504",,"POINT (-122.49524264503837 37.77674499502687)","POINT (-122.495242645 37.776744995)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25EXC-00886","FULTON ST","21ST AVE","22ND AVE","Excavation","LC General Engineering & Construction","(415) 699-5875","SIRP 156 - Cabrillo & 20th Ave","03/26/2025","ACTIVE","5928000","94121","02/24/2025","12/31/2026",,"(415) 699-5875",,,"5989301.91749","2109890.76175","37.77274091918","-122.48044167341",,"POINT (-122.48044167340757 37.77274091918472)","POINT (-122.480441673 37.772740919)","Golden Gate Park","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"23EXC-02930","YORK ST","23RD ST","24TH ST","Excavation","JMB Construction, Inc.","4158102853","8- And 12-Inch Ductile Iron Water Main Replacement, 16-Inch Earthquake Resistant Ductile Iron Water Main Installation, Sewer Replacement, and Pavement Renovation, from Mariposa Street to Cesar Chavez on York and Hampshire Streets","08/15/2023","APPROVED","13772000","94110","08/18/2023","01/11/2026",,"(415) 740-0287","Timothy Nguyen",,"6010016.68628","2102508.38421","37.75365262427","-122.40826587517",,"POINT (-122.40826587517033 37.75365262426803)","POINT (-122.408265875 37.753652624)","Mission","9","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"25MFF-00001","CALIFORNIA ST","LEIDESDORFF ST","MONTGOMERY ST","FoodFac","Plaza Garibaldy","650-834-0355",,"02/25/2025","APPROVED","3529000","94104","02/25/2025","11/15/2025",,"Refer to Agent",,,"6012013.59169","2116762.49155","37.79290276633","-122.4023622632",,"POINT (-122.40236226320252 37.7929027663318)","POINT (-122.402362263 37.792902766)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"15WR-0576","MISSISSIPPI ST","17TH ST","MARIPOSA ST","Wireless","Verizon Wireless","4082195442",,"01/12/2016","APPROVED","9200000","94107","01/12/2016","10/31/2026","1111 17TH ST","Refer to Agent Kevin Bowyer 408-219-5442",,,"6013846.58953","2106598.66212","37.76509735307","-122.39530763167",,"POINT (-122.39530763166545 37.76509735306598)","POINT (-122.395307632 37.765097353)","Potrero Hill","10","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0214","CALIFORNIA ST","SPRING ST",,"Wireless","AT&T Mobility","925-549-9671",,"01/23/2017","APPROVED","24731000","94104","01/23/2017","10/31/2027","555 CALIFORNIA ST","Refer to Agent (925) 549-9671",,,"6011684.2182","2116535.69146","37.79226163545","-122.40348595473",,"POINT (-122.40348595473179 37.79226163545171)","POINT (-122.403485955 37.792261635)","Financial District/South Beach","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"16WR-0506","SACRAMENTO ST","GRANT AVE","WAVERLY PL","Wireless","ExteNet Systems, Inc.","415-377-7826",,"04/27/2017","APPROVED","11229000","94108","04/27/2017","01/31/2028","701 GRANT AVE","415-596-3474",,,"6010882.82446","2117016.52777","37.7935371015","-122.40629270093",,"POINT (-122.40629270093136 37.79353710149907)","POINT (-122.406292701 37.793537101)","Chinatown","3","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"24EXC-02284","CABRILLO ST","38TH AVE","39TH AVE","Excavation","Michael O'Shaugnessy Construction Inc.","4155924017","WW-726 Various Locations Sewer Replacement No. 15","05/15/2025","APPROVED","3505000","94121","11/30/2024","02/15/2026",,"415-799-7043","Abdul Ahmadi",,"5984009.59569","2110380.04035","37.77377536089","-122.49878426812",,"POINT (-122.49878426812207 37.77377536088888)","POINT (-122.498784268 37.773775361)","Outer Richmond","1","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
"19CN-00237","BELVEDERE ST","GRATTAN ST","ALMA ST","conformity","Sutro Architects","415-766-4087",,"12/11/2019","ACTIVE","2911000","94117",,,"460 BELVEDERE ST","Refer to Agent","O'Brian Buchanan",,"5998580.82774","2106531.71212","37.76405268304","-122.44810312174",,"POINT (-122.44810312174084 37.764052683035956)","POINT (-122.448103122 37.764052683)","Haight Ashbury","8","2025/06/18 06:56:03 AM","2025/06/18 03:56:01 PM"
